Date,1m_pct_change_production,3m_pct_change_production,6m_pct_change_production,3m_production_vol,6m_production_vol,log_close_diff,1month_return,log_high_low,prev_month_volatility,prev2_month_volatilty,vol_ratio,Signal
1999-11,-0.027445549540475844,-0.005151320025756578,0.07981548783897119,381.4288924555355,494.1740584047185,,,0.0941953809611235,0.7914594802992243,,,
1999-12,-0.008284789644012913,-0.01870116562059687,-0.021083567595195474,512.1406056932632,499.0250494716587,-0.0090049096136999,-0.008964486840593,0.051066982252991,0.3019507501041402,0.7914594802992243,0.3815113187980043,0.0
2000-10,0.06060211129936133,0.12403314917127073,0.1831927886013376,970.2350230742205,1194.6239575699867,0.0176696569631111,0.0178266888883009,0.0740332008608786,0.4156807158141314,0.2703651610756133,1.5374788458705204,2.0
2000-11,-0.042762349471614614,-0.047211350293542065,0.010507199377351117,837.8758857968467,1186.0908902778806,0.0209105207240645,0.021130677515885,0.0353634970451501,0.2073209720372485,0.4156807158141314,0.4987505172839208,1.0
2000-12,-0.07894736842105265,-0.0649029062948,-0.08412050038294616,1689.1998105611638,1481.45604052236,0.0402632266194582,0.0410847793551187,0.0528205858330177,0.2939782642976014,0.2073209720372485,1.417986137190132,1.0
2001-10,0.16421602308643668,0.16984258492129256,0.21636755204594404,2106.780482157513,1679.3209341874456,0.0511040872998291,0.0524324324324323,0.0733073916586155,0.3662049708388881,0.9128084253407432,0.4011849153366295,0.0
2001-11,-0.06857884796978286,-0.022302069136414304,0.023077920394139806,2070.0637671337204,1699.4663868403493,0.0371271208073391,0.0378249415974949,0.0392559815901751,0.2124707324236722,0.3662049708388881,0.5801961997865638,2.0
2001-12,-0.04042580154606512,0.04053868352343004,0.013654618473895486,1580.7099670717068,1666.7900887634862,0.0479688088871168,0.0491379310344828,0.0471213671112922,0.3169520299217736,0.2124707324236722,1.4917444219553162,2.0
2002-10,0.1312724247309034,0.08987300553565625,0.12225632560418886,1749.9797027393863,1399.561697103836,0.0502276609614482,0.0515104570100695,0.0844312425821964,0.5930336916007902,0.6106315381537872,0.9711809078741606,0.0
2002-11,-0.10757049941394148,-0.05593104957331463,-0.02736517796758775,1950.0825315867644,1448.8309508014293,0.0499136389317356,0.0511803114013058,0.0558539856494695,0.3628418916306986,0.5930336916007902,0.6118402660248031,2.0
2002-12,-0.01331427614890357,-0.0038609536685559886,0.011684402313115516,1983.701096435611,1392.0273790411495,-0.027121619775837,-0.0267571312532848,0.0356532690130597,0.1962098158973332,0.3628418916306986,0.5407584416879737,2.0
2003-10,0.03547619047619044,0.026255324962430437,0.08118964750215896,830.5052197306521,610.698485342942,0.0759075174603691,0.0788627935723114,0.050446410102392,0.3332876201270553,0.398056310149752,0.8372876189342905,0.0
2003-11,-0.15034309157580084,-0.09832528511250394,-0.10435270704699695,2255.4465367194744,1483.340554289599,0.0262060762810931,0.0265524747937673,0.0280696356443663,0.2185772532416205,0.3332876201270553,0.6558216988626666,2.0
2003-12,0.09940462625341828,-0.03274436090225563,-0.018002086460904287,2157.1949656903703,1489.2336619886676,0.0198961785767104,0.0200954267697202,0.036494227119816,0.2645260286734071,0.2185772532416205,1.2102175535209685,1.0
2004-10,0.003838079414757445,0.05712813140012751,0.055767771998266324,147.33675712424014,947.3316737026104,0.0282909985031007,0.0286949895727501,0.0351187032812636,0.2575469827644018,0.2243176602463843,1.148135115538916,1.0
2004-11,-0.03870876688777414,-0.028248294467069668,0.047668321331189256,575.9175982724327,628.4618811035266,0.0709441701477193,0.0735212896602361,0.0778011104792759,0.6851514014713399,0.2575469827644018,2.6602967509741746,1.0
2004-12,0.04287010837648819,0.006349574333810004,0.0003712855441893037,623.8150046286862,630.1703166606492,0.0567548202370788,0.0583962812318417,0.0527559505374308,0.523962128331659,0.6851514014713399,0.764739190792674,2.0
2005-10,-0.0016767356133523537,0.08525114790594124,0.08357761075839454,692.2719407861882,1223.4405862158505,-0.0383622885202838,-0.0376357757837759,0.0652042652440094,0.5062907013046744,0.4341598738729663,1.1661388621390958,1.0
2005-11,0.005115581368514199,-0.038345477294472685,0.0618447785453069,70.45367272098756,1101.421999054031,0.0330199414568581,0.0335711499502975,0.0347318970715688,0.3054502977273644,0.5062907013046744,0.6033101080866016,0.0
2005-12,0.0025894178274401547,0.006028568502969511,-0.002727941736239803,106.09561725102176,1097.0254691665905,-0.0024744190734522,-0.002471360222057,0.0254727912140722,0.185622517109827,0.3054502977273644,0.6077012151924897,2.0
2006-10,0.062229409667396984,0.10603007080162308,0.16054758691690219,1123.3277883146366,1180.743062651722,0.0261390003149801,0.0264836201040281,0.0508981064960636,0.5012722198619904,0.5599602915571014,0.8951924402855157,2.0
2006-11,-0.010129586784785483,-0.02473189398592146,0.02163934426229508,904.8155392121976,1205.171297368207,0.0173177430033213,0.0174685644860184,0.0527641370316458,0.5720462809486645,0.5012722198619904,1.1411888755897135,1.0
2006-12,-0.06726088114902995,-0.019253298018642062,-0.06405317713966274,1204.2270716106075,1311.3647684760226,4.3685185147079864e-05,4.368613935867849e-05,0.0250056573595243,0.2545896222335941,0.5720462809486645,0.4450507427675088,1.0
2007-10,0.19437756230884373,0.1709539121114685,0.22927103705092833,2610.294473809383,1929.3494364681976,0.0268070075373989,0.0271695476527233,0.0568096260174213,0.6585869249099516,0.8551618347071253,0.7701313344222193,2.0
2007-11,-0.06750572082379858,-0.005508489349091761,0.05530891601923793,2599.3070230351404,1961.537251239483,-0.0171227834296612,-0.0169770217080186,0.0678150915704742,0.9450031238273076,0.6585869249099516,1.4348950580160964,1.0
2007-12,-0.056418346479696124,0.05091429686991611,0.007498814663239539,1914.1271535610647,1941.3728750552139,-0.0549809674317831,-0.0534968378319435,0.0857248777359096,0.8448505201982003,0.9450031238273076,0.8940187591936368,0.0
2008-10,0.05977736461838967,0.06525518954402987,0.053418328557225614,1499.0053235395121,1158.1300376037834,-0.1960480541075275,-0.1780272654370488,0.32691018345007,2.130545504813987,1.057927323325366,2.0138864531044325,0.0
2008-11,-0.1450889387310964,-0.05474255407960327,-0.08345832440539969,2281.8635279086734,1553.2643419586188,-0.0446329636557489,-0.0436515679442509,0.2349962843005002,1.3477894929175602,2.130545504813987,0.6326030070102786,0.0
2008-12,0.07518670043509346,-0.025864300675437102,0.027593997095368916,2268.1635478950416,1496.8503679393411,0.0758209647393246,0.0787694191028591,0.1649625458388053,1.1570315249185228,1.3477894929175602,0.8584660520048248,0.0
2009-10,0.02978718384295953,0.06382226771960609,0.07454731218533417,1080.9259919161045,1103.0372468779726,-0.0442704721491935,-0.0433048369205946,0.060970396379,0.6150292256489158,0.6973828448713453,0.8819104601897366,2.0
2009-11,-0.0966858740105162,-0.027562647987371625,0.011234081844646582,1500.6428622426529,1017.3228081588156,0.0492886161351724,0.0505235050242429,0.0620144913083726,0.5753048226314781,0.6150292256489158,0.935410544148492,0.0
2009-12,0.04607307267954286,-0.026920536051340038,-0.003840394183855733,1466.557451994238,1018.3638092548939,0.0371711912834036,0.0378706800445929,0.0475765865025654,0.550521157337868,0.5753048226314781,0.95692081081426,2.0
2010-10,0.024464831804281495,0.07663677243972455,0.06181330727502776,483.10148002238316,1330.5696223798802,0.0709361666155854,0.0735126977324811,0.0831157680002276,0.9992582845999132,0.5590013078983119,1.787577722057295,2.0
2010-11,0.016482803374432198,0.04959734896017354,0.16073401417369526,595.8426973621459,879.1883074746462,0.051763968881453,0.0531271423984449,0.0531306091936731,0.6834990096590075,0.9992582845999132,0.6840063477008544,2.0
2010-12,0.0051536818646114035,0.046717675357484056,0.04210741663357287,332.807031175388,1023.25742020282,-0.0008573572489596,-0.0008569898232458,0.0224107238501267,0.2840086015484007,0.6834990096590075,0.4155215992047895,2.0
2011-10,0.018396594111650844,0.1250231843353382,0.1033886853252255,394.7894122184456,1441.1417917748918,0.1048906812958083,0.1105891955476245,0.1586370655436866,2.167872119782157,0.9281418883709118,2.3357119713530414,0.0
2011-11,-0.002037235483225097,-0.010115404382563198,0.0879098308043853,291.0465942075094,1306.6433331250462,0.0086020338649959,0.0086391376713956,0.0786621750827967,1.1317441440668052,2.167872119782157,0.5220530001467664,2.0
2011-12,-0.010395770891841516,0.005756431012772012,-0.0011076967054954867,195.80633288989318,1305.1012052711205,0.0125225249988907,0.0126012601260125,0.0470423375613782,0.771010594307281,1.1317441440668052,0.6812587441687433,1.0
2012-10,0.15978042132613313,0.15972133778241937,0.18716347470112016,2232.9399902370315,1784.5579587113807,-0.0459276578415623,-0.0448889455132287,0.0641274655402397,1.1149511076472935,1.12617729806127,0.9900315958834344,2.0
2012-11,-0.058346786149639396,-0.018464039194587722,0.029858275282248492,2181.3152821175963,1823.1028506368264,0.0202337633732234,0.0204398536101513,0.0495270116934234,0.8382373044908439,1.1149511076472935,0.7518153026993665,0.0
2012-12,-0.07270309985305445,0.01271110884682991,-0.007006106927428757,2002.1185479385972,1850.266994787543,0.0216699457083882,0.0219064441956655,0.0386605162947191,0.6490536554201729,0.8382373044908439,0.7743077669567766,1.0
2013-10,0.14513493502182961,0.08388008844745709,0.10155588029422957,1970.646218883487,1578.128613263228,0.0685396935924238,0.0709431336875692,0.0872640254559931,2.366815794051409,1.1154800265065548,2.1217912807132646,1.0
2013-11,-0.08607292955642498,-0.01978789291820604,-0.007686069453018196,2010.850098838746,1577.5772627672222,0.0246164226059253,0.0249219082408858,0.0309537544860765,0.6382302647446582,2.366815794051409,0.2696577681916531,2.0
2013-12,0.003939889243980366,0.050693185589909984,0.07279718456725748,1512.934724302329,1283.094291157164,0.0219123196447323,0.0221541577015567,0.0418541795164966,0.9627875596594172,0.6382302647446582,1.5085269578129568,1.0
2014-10,0.09032642907909438,0.10444173041074745,0.08509321477289955,1841.2370732743475,1292.2961409832487,0.0082133948714808,0.0082472173348067,0.0439434631505895,1.0656818582086942,0.7179570432539355,1.48432537604032,0.0
2014-11,-0.12926468705257887,-0.009375993219620793,-0.04937157671339065,1948.7270614429021,1411.647440404371,0.0389225256533789,0.0396899312317142,0.0395530219312814,0.9057048693557496,1.0656818582086942,0.8498829762178272,1.0
2014-12,0.1005026469172774,0.04480150269062855,0.08150503166136791,1963.20104930694,1468.4804499891004,0.0152204472851407,0.0153368682024646,0.0608788564302269,1.3769454330244473,0.9057048693557496,1.520302561698606,2.0
2015-10,0.041618132401475494,0.06747077841333016,0.07385354381926912,1424.2255298932996,1227.5631209840767,0.0039493906402334,0.0039571997604852,0.0422439670930447,1.0217869921639529,0.8278541959368355,1.23425960414159,1.0
2015-11,-0.06417305407357354,0.03448409070423275,0.06021854461952669,963.7035021207663,959.5752914702153,-0.0267574931214022,-0.026402683055433,0.0605239082117279,1.4590572628126486,1.0217869921639529,1.427946601397459,1.0
2015-12,0.059225512528473745,0.03250582411182301,0.06378058080082005,1034.9072035693866,1080.4605555040544,-0.0532041816089572,-0.0518136095068562,0.0557932831213392,1.3074661972948365,1.4590572628126486,0.8961034159649173,0.0
2016-10,0.02324284768442686,0.14452759588400355,0.11102422782479282,416.34423257649865,1609.7296282295579,-0.03251239547708,-0.0319895491944171,0.0430100882902673,0.9219707770090382,1.0801710686400312,0.853541447068961,1.0
2016-11,0.017220632974617622,0.015456966400362537,0.1259392355439397,611.25467687348,1595.6836027233035,0.0348656393682658,0.0354805716288011,0.0743929846068303,1.873439225937446,0.9219707770090382,2.031994150633562,0.0
2016-12,-0.021950920108471106,0.0180158204690386,0.041460197497415585,357.01198859378775,1599.8980280005358,0.0069131576948731,0.0069371087301479,0.0278178773417199,0.6111050045122689,1.873439225937446,0.3261941973092185,2.0
2017-10,0.052154479424407985,0.16181710587613152,0.16825979616382858,906.905860604919,1668.4068376747891,-0.0048371447035098,-0.0048254645595058,0.0318148509522249,0.8918825459408913,0.9944452210857246,0.8968644295631926,2.0
2017-11,-0.01693849905174738,-0.016085471012527663,0.06550772302813179,805.3640915757103,1686.4733060442925,0.0559083686367447,0.0575007790588968,0.0654457588968613,1.4974762566177238,0.8918825459408913,1.679006124105682,1.0
2017-12,-0.03341344033865423,-0.00022804757072325543,0.011723302371199562,809.1324489844457,1670.879937039152,0.0066298671929807,0.0066518934125432,0.0186071854190741,0.5316704267793324,1.4974762566177238,0.3550443116742233,2.0
2018-10,0.17031668126672495,0.15661764705882342,0.14515522990935126,2614.618083009356,2014.3583673219505,-0.0399413692470851,-0.0391542273880465,0.0696019709390638,2.0764171615612605,0.6081521264422753,3.4143055187662,1.0
2018-11,-0.04362939113672237,-0.016978984422756693,0.040494862841780055,2523.133440783411,2092.403907471008,0.051796303339322,0.0531611952441992,0.0462607382058122,1.3843597753906438,2.0764171615612605,0.6667059977243407,0.0
2018-12,-0.06745933891563305,0.04375217500869999,0.009247870785082712,1838.1158722995374,2061.0423624952355,-0.0925038100691919,-0.0883542624754937,0.1587476485516887,4.050877506143377,1.3843597753906438,2.926173945642335,2.0
2019-10,0.13986409325780458,0.10286620719833728,0.11230884656972018,2181.1230043258624,1671.7036974296348,-0.0311693305926601,-0.0306885748993029,0.0336723206576898,1.2181299868380489,0.8415272400851594,1.447522942590401,1.0
2019-11,-0.06263081150248495,0.020661871125223996,0.03904428904428903,2142.7021818254307,1699.565916344494,0.0278129536063689,0.0282033447062137,0.0434742868515138,1.6264328669944084,1.2181299868380489,1.335188267728478,0.0
2019-12,-0.003566175303442276,0.06466311635742805,0.081588348131727,1297.8132839508928,1432.9329153871363,0.018867448755742,0.0190465637747885,0.0304283873357142,1.0876688152026988,1.6264328669944084,0.6687449800572913,1.0
2020-10,0.08125894745838758,0.057378076810564504,0.3176923978283228,1550.5914742443922,3142.1288070351075,-0.0376524128714788,-0.0369523743193933,0.0872298159268627,3.702465295401634,3.0979028390924666,1.195152168325032,0.0
2020-11,-0.07808671251284471,-0.0001178790346778591,0.24846125026760868,1551.7529055875484,1048.4605343072358,0.0865289205991404,0.090382901788597,0.0860527556171533,3.324893518319895,3.702465295401634,0.8980215216194806,0.0
2020-12,0.03560366539842463,0.032317685519540174,0.013690438723484633,1374.6174304145063,1061.9433657214543,0.0405323055273632,0.0413649510030342,0.0537174403170297,3.04429296830213,3.324893518319895,0.9156061544612848,2.0
2021-10,0.03767059366044867,0.08385513429207103,0.008999967971644152,667.1000224849954,1190.6749161714706,0.0101088232094994,0.0101600899660776,0.022871116024028,1.3596951742032393,2.759800726318988,0.492678750765022,0.0
2021-11,0.011702465347582347,0.04751366688942693,0.11900944445094619,819.5043135941717,1033.763028938406,0.0033049830914801,0.0033104505697461,0.0495899829476673,3.1022053875234112,1.3596951742032393,2.2815447508970212,1.0
2021-12,-0.0043716532797859475,0.04522447545537389,0.0249348635903619,193.45821254065643,1124.0745099858366,0.0675503980856406,0.0698841783536361,0.0808289679867035,4.664009534940147,3.1022053875234112,1.50344962770617,1.0
2022-10,0.019813080082356826,0.1234814207844952,0.04634186805286733,560.0749592683559,1515.0839567495616,0.101232689712706,0.1065340909090908,0.0853798961012026,4.985459625403667,6.60409283296728,0.7549045344300005,0.0
2022-11,0.007420326621214501,-0.007115324512970034,0.06827250717360123,454.3709497750208,1510.4536060402131,0.0639869564239399,0.0660784931949043,0.0971448150940972,5.3347510506081175,4.985459625403667,1.0700620306750892,2.0
2022-12,-0.0662280839812397,-0.04066101091983143,-0.05350647693191235,1198.384312313655,1579.7880630008265,-0.0608034308551852,-0.0589918052266983,0.0645608004391045,4.144357256680955,5.3347510506081175,0.7768604790299507,2.0
2023-10,0.09756576818160823,0.15608069444951722,0.1356183551191743,1529.387341388533,1619.5051046538742,-0.0151382449224666,-0.0150242377075209,0.039562884095444,2.200746109019047,4.317303471919116,0.5097501538479474,0.0
2023-11,-0.018134524047726974,0.002731740893300749,0.020366843959988445,1545.0613321158103,1684.2108335953517,0.0958296045458695,0.100571515632529,0.0836919796490436,5.457334689936951,2.200746109019047,2.4797656883598824,0.0
2023-12,-0.02923794712286165,0.046153312682047476,-0.0007066123458425722,776.9306790180464,1683.773168808658,0.0742198401849734,0.0770435569263063,0.0698588736360346,5.80759247262883,5.457334689936951,1.064181107187312,2.0
